GEOID20,District
37067000072,12
37067000073,12
37067000074,12
37067000075,12
37067000081,12
37067000082,12
37067000083,12
37067000091,12
37067000092,12
37067000101,12
37067000111,12
37067000112,12
37067000122,12
37067000123,12
37067000131,12
37067000132,12
37067000133,12
37067000201,12
37067000203,12
37067000204,12
37067000205,12
37067000206,12
37067000207,12
37067000301,12
37067000302,12
37067000303,12
37067000304,12
37067000305,12
37067000306,12
37067000401,12
37067000402,12
37067000403,12
37067000404,12
37067000405,12
37067000501,12
37067000502,12
37067000503,12
37067000504,12
37067000505,12
37067000506,12
37067000507,12
37067000601,12
37067000602,12
37067000603,12
37067000604,12
37067000605,12
37067000606,12
37067000607,12
37067000701,12
37067000702,12
37067000703,12
37067000704,12
37067000705,12
37067000706,12
37067000707,12
37067000708,12
37067000709,12
37067000801,12
37067000802,12
37067000803,12
37067000804,12
37067000805,12
37067000806,12
37067000807,12
37067000808,12
37067000809,12
37067000901,12
37067000902,12
37067000903,12
37067000904,12
37067000905,12
37067000906,12
37067000907,12
37067000908,12
37067000909,12
37119000001,1
37119000002,1
37119000003,1
37119000004,1
37119000005,1
37119000006,1
37119000007,1
37119000008,1
37119000009,1
37119000010,1
37119000011,1
37119000012,1
37119000013,1
37119000014,1
37119000015,1
37119000016,1
37119000017,1
37119000018,1
37119000019,1
37119000020,1
37119000021,1
37119000022,1
37119000023,1
37119000024,1
37119000025,1
37119000026,1
37119000027,1
37119000028,1
37119000029,1
37119000030,1
37119000031,1
37119000032,1
37119000033,1
37119000034,1
37119000035,1
37119000036,1
37119000037,1
37119000038,1
37119000039,1
37119000040,1
37119000041,1
37119000042,1
37119000043,1
37119000044,1
37119000045,1
37119000046,1
37119000047,1
37119000048,1
37119000049,1
37119000050,1
37119000051,1
37119000052,1
37119000053,1
37119000054,1
37119000055,1
37119000056,1
37119000057,1
37119000058,1
37119000059,1
37119000060,1
37119000061,1
37119000062,1
37119000063,1
37119000064,1
37119000065,1
37119000066,1
37119000067,1
37119000068,1
37119000069,1
37119000070,1
37119000071,1
37119000072,1
37119000073,1
37119000074,1
37119000075,1
37119000076,1
37119000077,1
37119000079,1
37119000080,1
37119000081,1
37119000082,1
37119000083,1
37119000084,1
37119000085,1
37119000086,1
37119000087,1
37119000088,1
37119000089,1
37119000090,1
37119000091,1
37119000092,1
37119000093,1
37119000094,1
37119000095,1
37119000096,1
37119000097,1
37119000098,1
37119000099,1
37119000100,1
37119000101,1
37119000102,1
37119000103,1
37119000104,1
37119000105,1
37119000106,1
37119000108,1
37119000109,1
37119000110,1
37119000111,1
37119000112,1
37119000113,1
37119000114,1
37119000115,1
37119000116,1
37119000117,1
37119000118,1
37119000119,1
37119000120,1
37119000121,1
37119000122,1
37119000123,1
37119000124,1
37119000125,1
37119000126,1
37119000127,1
37119000128,1
37119000129,1
37119000130,1
37119000131,1
37119000132,1
37119000133,1
37119000134,1
37119000135,1
37119000136,1
37119000137,1
37119000138,1
37119000140,1
37119000141,1
37119000142,1
37119000143,1
37119000144,1
37119000145,1
37119000146,1
37119000147,1
37119000148,1
37119000149,1
37119000150,1
37119000151,1
37119000200,1
37119000201,1
37119000202,1
37119000203,1
37119000205,1
37119000206,1
37119000207,1
37119000208,1
37119000209,1
37119000210,1
37119000211,1
37119000212,1
37119000213,1
37119000214,1
37119000215,1
37119000216,1
37119000217,1
37119000218,1
37119000219,1
37119000220,1
37119000221,1
37119000222,1
37119000224,1
37119000225,1
37119000226,1
37119000227,1
37119000228,1
37119000229,1
37119000230,1
37119000231,1
37119000232,1
37119000233,1
37119000234,1
37119000235,1
37119000236,1
37119000237,1
37119000239,1
37119000240,1
37119000241,1
37119000242,1
37119000243,1
37179000001,10
37179000002,10
37179000003,10
37179000004,10
37179000005,10
37179000006,10
37179000007,10
37179000008,10
37179000009,10
37179000010,10
37179000011,10
37179000012,10
37179000013,10
37179000014,10
37179000015,10
37179000016,10
37179000018,10
37179000019,10
37179000021,10
37179000022,10
37179000023,10
37179000024,10
37179000025,10
37179000026,10
37179000027,10
3717900028C,10
3717900028B,10
3717900028A,10
3717900028D,10
37179000030,10
37179000031,10
37179000032,10
37179000033,10
37179000034,10
37179000035,10
37179000036,10
37179000039,10
37179000040,10
37179000041,10
37179000042,10
37179000043,10
37193000101,8
37193000102,8
37193000103,8
37193000104,8
37193000105,8
37193000106,8
37193000107,8
37193000108,8
37193000109,8
37193000111,8
37193000112,8
3719300113A,8
37193000114,8
37193000117,8
37193000118,8
37193000119,8
37193000120,8
37193000121,8
37193000122,8
37193000123,8
37193000124,8
37193000125,8
37193000126,8
37193000127,8
37193000128,8
37193000129,8
37001001210,13
37023000001,8
37023000003,8
37023000011,8
37023000012,8
37023000013,8
37023000014,8
37023000015,8
37023000018,8
37023000019,8
37023000020,8
37023000021,8
37023000022,8
37023000024,8
370230029-A,8
370230029-B,8
37023000031,8
37023000034,8
37023000035,8
37023000036,8
37023000038,8
37023000039,8
37023000040,8
370230047-B,8
370230047-A,8
37023000048,8
37023000051,8
37023000052,8
37023000053,8
37023000062,8
37023000064,8
37023000065,8
37023000066,8
37023000070,8
37065000101,7
37065000102,7
37065000103,7
37065000104,7
37065000201,7
37065000301,7
37065000401,7
37065000501,7
37065000601,7
37065000701,7
37065000801,7
37065000901,7
37065001001,7
37065001101,7
37065001201,7
37065001202,7
37065001203,7
37065001204,7
37065001205,7
37065001301,7
37065001401,7
3712700P01A,7
3712700P16A,7
3712700P09A,7
3712700P05A,7
3712700P02A,7
3712700P03A,7
3712700P10A,7
3712700P04A,7
3712700P06A,7
3712700P07A,7
3712700P08A,7
3712700P13A,7
3712700P12A,7
3712700P15A,7
3712700P11A,7
3712700P21A,7
3712700P22A,7
3712700P23A,7
3712700P24A,7
3712700P20A,7
3712700P19A,7
3712700P18A,7
3712700P17A,7
3712700P14A,7
37147000101,6
37147000301,6
37147000401,6
37147000501,6
37147000601,6
37147000701,6
37147000901,6
37147001001,6
37147001101,6
37147001201,6
37147001301,6
37147001501,6
37147001503,6
3714701504B,6
3714701504A,6
37147001506,6
37147001507,6
37147001509,6
37167000003,10
37167000007,10
37167000008,10
37167000010,10
37167000011,10
37167000212,10
37167000013,10
37167000014,10
37167000015,10
37167000016,10
37167000017,10
37167000018,10
37167000019,10
37167000020,10
37167000021,10
37167000022,10
37167000023,10
37167000024,10
37167000025,10
37167000026,10
37167000027,10
37167000028,10
3700100012W,13
3700100012N,13
3700100012E,13
3700100012S,13
3700100006N,13
3700100003C,13
3700100003N,13
370010003N2,13
3700100003S,13
3700100006W,13
3700100006E,13
3700100006S,13
3700100009N,13
3700100009S,13
3700100010S,13
3700100010N,13
3700100003W,13
3700100008N,13
3700100008S,13
3700300G1G2,8
3700300LRSL,8
3700300S1S2,8
3700300T2T3,8
3700300000E,8
3700300000W,8
370030000B1,8
370030000B2,8
37003T1T4T5,8
3700300000M,8
3700700LILE,10
370070WADES,10
37007000ANS,10
3700700BURN,10
3700700POLK,10
3700700PEAC,10
370070000WS,10
3700700GULL,10
370070000MM,10
370130PANTE,6
370130PINET,6
370130BELHV,6
370130000HB,6
3701300NCRK,6
3701300OLDF,6
3701300TCRK,6
370130BEADM,6
370130WASH2,6
370130WASH1,6
370130PSJW3,6
370130WASH4,6
370130WASHP,6
3701300RVRD,6
3701300WDPD,6
370130SURBA,6
370130AUROR,6
370130EDWAR,6
3701300BLCK,6
370130GILEA,6
370130CHOCO,6
370150000C1,6
370150000C2,6
370150000M1,6
370150000W2,6
370150000WH,6
370150000MH,6
370150000W1,6
370150000M2,6
370150000RX,6
370150000SN,6
370150000WD,6
370150000IW,6
37017000P40,5
37017000P65,5
37017000P55,5
37017000P45,5
37017000P70,5
37017000P35,5
37017000P80,5
37017000P15,5
3701700P501,5
37017000P60,5
3701700P502,5
3701700P202,5
37017000P10,5
3701700P201,5
37017000P30,5
37017000P75,5
37017000P25,5
370210001.1,3
370210002.1,3
370210011.1,3
370210014.2,3
370210070.1,3
370210028.1,3
370210003.1,3
370210022.2,3
370210027.2,3
370210017.1,3
370210004.1,3
370210020.1,3
370210007.1,3
370210010.1,3
370210012.1,3
370210013.1,3
370210016.2,3
370210043.2,3
370210015.1,3
370210026.1,3
370210014.3,3
370210042.1,3
370210044.1,3
370210024.1,3
370210045.1,3
370210068.1,3
370210005.1,3
370210071.1,3
370210061.1,3
370210023.2,3
370210021.1,3
370210023.3,3
370210006.1,3
370210025.1,3
370210062.1,3
370210009.1,3
370210060.2,3
370210008.3,3
370210008.2,3
370210060.4,3
370210031.1,3
370210054.2,3
370210018.2,3
370210019.1,3
370210055.1,3
370210029.2,3
370210056.2,3
370210057.1,3
370210046.1,3
370210030.3,3
370210030.2,3
370210049.1,3
370210047.1,3
370210048.1,3
370210053.1,3
370210063.1,3
370210052.1,3
370210041.1,3
370210069.1,3
370210067.1,3
370210058.1,3
370210059.1,3
370210050.1,3
370210065.1,3
370210040.2,3
370210051.2,3
370210066.1,3
370210064.1,3
370210032.1,3
370210036.1,3
370210033.3,3
370210033.2,3
370210037.1,3
370210034.1,3
370210035.1,3
370210038.3,3
370210038.2,3
370210039.3,3
370210039.2,3
37025011-02,10
37025011-01,10
37025012-12,10
37025001-08,10
37025005-00,10
37025006-00,10
37025008-00,10
37025004-03,10
37025004-12,10
37025012-03,10
37025004-01,10
37025004-11,10
37025004-13,10
37025004-08,10
37025004-09,10
37025002-08,10
37025003-00,10
37025002-09,10
37025001-10,10
37025001-07,10
37025001-11,10
37025001-04,10
37025001-02,10
37025009-00,10
37025010-00,10
37025007-00,10
37025012-13,10
37025012-08,10
37025012-09,10
37025002-03,10
37025012-06,10
37025012-05,10
37025012-10,10
37025012-04,10
37025012-11,10
37025002-06,10
37025002-01,10
37025002-07,10
37025002-05,10
37025002-02,10
3702700PR31,8
3702700PR16,8
3702700PR17,8
3702700PR29,8
3702700PR07,8
3702700PR30,8
3702700PR01,8
3702700PR22,8
3702700PR33,8
3702700PR18,8
3702700PR24,8
3702700PR21,8
3702700PR25,8
3702700PR02,8
3702700PR32,8
3702700PR08,8
3702700PR13,8
3702700PR35,8
3702700PR34,8
3702700PR14,8
370290000SM,6
370290000CH,6
370290000SH,6
3703100ATSL,4
3703100CISL,4
3703100DASW,4
3703100MERR,4
3703100MASM,4
3703100NRIV,4
370310OTBEG,4
3703100HAIS,4
3703100BFT2,4
3703100BFT1,4
3703100MHD2,4
3703100MHD3,4
3703100MHD1,4
3703100WILD,4
3703100BCRK,4
3703100MHD4,4
3703100NPT2,4
3703100NPT1,4
3703100WIHA,4
3703100MCRK,4
3703100PELE,4
3703100CCCP,4
3703100BOGU,4
3703100EMIS,4
3703100IBSP,4
3703100PKNL,4
3703100ABCH,4
3703300MILT,13
3703300LEAS,13
3703300YANC,13
370330000PH,13
3703300ANDE,13
3703300PELH,13
370330PROVI,13
3703300LOCU,13
3703300STON,13
37037NWM117,11
37037MCH110,11
37037ESC114,11
37037PIT113,11
3703900TOPT,3
3703900ANNW,3
3703900ANSW,3
3703900MARB,3
3703900MURN,3
3703900HANG,3
3703900UNKA,3
3703900GCRK,3
3703900PCHT,3
3703900MURS,3
3703900BRAS,3
3703900BELL,3
3703900HIWA,3
3703900RGER,3
3703900CSON,3
3703900HOTH,3
3704300TUSQ,3
3704300SWEE,3
3704300HAY1,3
3704300HAY2,3
3704300HIAW,3
3704300SHCR,3
3704300BRAS,3
3704300WARN,3
3704300HAYC,3
370450MULLS,9
370450CASAR,9
37045LAWNDL,9
37045POLKVL,9
37045KINGST,9
37045FALSTN,9
3704500S-4A,9
3704500WACO,9
37045OAKGRV,9
3704500KM-N,9
3704500KM-S,9
37045BETHWR,9
37045GROVER,9
37045000S-5,9
37045000S-C,9
37045000S-S,9
3704500LATT,9
37045SHANGI,9
370450000BR,9
37045MRB-YO,9
370450RIPPY,9
37047000P14,4
3704700P02B,4
3704700P16B,4
3704700P01A,4
37047000P17,4
37047000P21,4
37047000P15,4
37047000P07,4
37047000P09,4
37047000P18,4
37047000P06,4
37047000P08,4
37047000P24,4
3704700P26B,4
37047000P23,4
37047000P19,4
3704700P20A,4
3704700P22A,4
37047000P11,4
3704700P25B,4
37047000P10,4
37047000P13,4
37047000P12,4
37047000P05,4
37047000P04,4
37047000P03,4
370490000N6,6
370490000N1,6
370490000N2,6
3704900N3N5,6
370490000N4,6
3705100CC19,5
3705100CC01,5
37051000G3B,5
37051000G3C,5
370510G3A-2,5
370510G3A-1,5
3705100CC15,5
3705100CC10,5
3705100CC14,5
3705100CC34,5
3705100CC12,5
3705100CC18,5
3705100CC08,5
3705100CC07,5
3705100CC13,5
3705100CC04,5
3705100CC06,5
3705100CC21,5
3705100CC17,5
3705100CC16,5
37051000G2A,5
37051000G2B,5
370510G2E-2,5
370510G2E-1,5
370510G2C-1,5
370510G2C-2,5
37051000G2D,5
3705100CC05,5
37051000G1B,5
37051000G1A,5
37051EO61-1,5
37051000G6C,5
37051000G6A,5
37051000G6B,5
370510G9B-2,5
37051000G9A,5
370510G9B-1,5
37051000G8D,5
37051000G8C,5
37051000G8A,5
37051000G8B,5
3705100G10A,5
3705100G10C,5
3705100G10B,5
37051000G4B,5
37051000G4A,5
37051000G4C,5
3705100CU02,5
3705100CC31,5
3705100CC03,5
3705100CC24,5
3705100CC26,5
3705100CC27,5
3705100CC29,5
3705100CC33,5
3705100G11B,5
37051CL57-1,5
37051SL78-3,5
37051000G7A,5
37051000G7B,5
37051EO61-2,5
3705100SH77,5
3705100AL51,5
37051000G5C,5
370510G5A-2,5
370510G5A-1,5
370510G5B-1,5
370510G5B-2,5
3705100AH49,5
3705100MR02,5
3705100CC25,5
3705100CC32,5
3705100MB62,5
37051CL57-2,5
3705100LR63,5
3705100LI65,5
370530000CB,6
370530000WH,6
370530000KI,6
370530000GW,6
370530000MY,6
370530000IR,6
370530000CH,6
370530000CJ,6
370530000CI,6
370530000PB,6
370530000PP,6
3705500DUCK,6
3705500SOSH,6
3705500KTHK,6
370550000MH,6
37055000COL,6
37055000KDH,6
3705500NGHD,6
3705500MATO,6
37055000WAN,6
370550000EL,6
3705500STPT,6
3705500CHCA,6
3705500AVON,6
37055000BUX,6
3705500FRCO,6
37055000HAT,6
3706100ALBE,4
3706100GLIS,4
3706100WOLF,4
3706100KENA,4
3706100CALY,4
3706100FAIS,4
3706100WARS,4
3706100MAGN,4
3706100HALL,4
3706100SMCA,4
3706100BEUL,4
3706100CFRK,4
3706100CYCK,4
3706100LOCK,4
3706100CHIN,4
3706100CHAR,4
3706100WALL,4
3706100ROCK,4
3706100ROSE,4
370630030-2,11
370630030-1,11
370630053-2,11
370630053-1,11
3707300004N,6
3707300004S,6
3707500STEC,3
3707500TAPO,3
3707500WEST,3
3707500EAST,3
3707700SASS,11
3707700OKHL,11
3707700WOEL,11
3707700BERE,11
3707700SALM,11
3707700TYHO,11
3707700CORI,11
3707700EAOX,11
3707700CRDL,11
3707700SOOX,11
3707700ANTI,11
3707700WILT,11
3707700MTEN,11
3707700CRDM,11
3707700BTNR,11
3707900WALS,7
3707900CAST,7
3707900BEAR,7
3707900MAUR,7
3707900BULL,7
3707900SHIN,7
3707900ARBA,7
37079000SH1,7
3707900SUGG,7
3707900HOOK,7
37081000G03,13
37081000G07,13
37081000G20,13
37081000G19,13
37081000G02,13
37081000G18,13
37081000G12,13
37081000G13,13
37081000G17,13
37081000G15,13
37081000G14,13
37081000G16,13
37081000G48,13
37081000G45,13
37081000G47,13
37081000G11,13
37081000G44,13
37081000G46,13
37081000G69,13
37081000G01,13
37081000G68,13
37081000G71,13
37081000G67,13
37081000G72,13
37081000G74,13
3708100JEF2,13
37081000G70,13
37081000G73,13
37081000G75,13
37081000G52,13
37081000G51,13
37081000G50,13
37081000G09,13
37081000G10,13
370810MON2A,13
370810MON2B,13
37081000G23,13
37081000G22,13
37081000G21,13
37081000G35,13
37081000G36,13
37081000G37,13
37081000G38,13
37081000G30,13
37081000G31,13
37081000G32,13
3708100G40B,13
37081000G33,13
37081000G34,13
37081000G39,13
37081000G49,13
37081000G63,13
37081000G62,13
37081000G61,13
37081000G65,13
37081000G58,13
37081000G60,13
37081000G59,13
3708100JAM3,13
37081000G56,13
37081000G57,13
37081000G54,13
37081000G55,13
37081000G08,13
37081000G05,13
37081000G06,13
37081000G04,13
3708100JEF1,13
3708100JEF3,13
37081000G53,13
3708100FEN1,13
37081000H11,13
37081000H17,13
37081000H12,13
37081000H16,13
37081000H13,13
37081000H14,13
37081000H10,13
37081000H09,13
37081000H08,13
37081000H07,13
37081000H02,13
37081000H01,13
37081000H03,13
3708100JAM1,13
37081000H15,13
37081000H24,13
37081000H23,13
37081000H22,13
37081000H21,13
3708100H20A,13
3708100H20B,13
37081000H18,13
3708100H19A,13
3708100H19B,13
37081000H04,13
3708100JAM5,13
37081000H05,13
370810NWASH,13
3708100NMAD,13
370810SWASH,13
3708100MON3,13
37081000GIB,13
37081000RC1,13
37081000RC2,13
3708100SMAD,13
3708100MON1,13
37081000G26,13
370810NCGR1,13
370810NCGR2,13
37081000SF2,13
37081000CG2,13
3708100CG3A,13
37081000G25,13
37081000G24,13
37081000CG1,13
37081000SF3,13
37081000SF1,13
37081000G28,13
37081000G29,13
3708100CG3B,13
37081000G27,13
37081000OR2,13
3708100STOK,13
37081000OR1,13
37081000SF4,13
3708100FR5B,13
3708100FR5A,13
370810G40A2,13
37081000FR3,13
3708100G41B,13
3708100G41A,13
370810G40A1,13
37081000FR4,13
3708100G42A,13
3708100G42B,13
37081000G43,13
37081000G64,13
3708100NDRI,13
3708100SDRI,13
37081000H25,13
3708100H29B,13
3708100H29A,13
37081000H28,13
370810H27-B,13
370810H27-A,13
37081000H26,13
37081000FR2,13
3708100JAM2,13
3708100JAM4,13
37081000H06,13
3708100SUM1,13
37081000FR1,13
37081000G66,13
3708100SUM4,13
3708100SUM3,13
3708100SUM2,13
37081000PG1,13
37081000PG2,13
37081NCLAY1,13
370810SCLAY,13
37081NCLAY2,13
370810000GR,13
3708100JEF4,13
3708100FEN2,13
37083WEL1-2,6
37083000HAL,6
370830WEL-3,6
3708300RR-4,6
370830RR-10,6
370830RR1-2,6
3708300RR-3,6
370830RR-11,6
3708300RR-5,6
3708300RR-7,6
37083000RRC,6
3708300RR-9,6
370830FAUCT,6
370830BUTWD,6
37083000HOL,6
370830LIT-2,6
370830LIT-1,6
370830RINGW,6
3708300ENF1,6
3708300CONC,6
370830ENF-2,6
370830000SN,6
37083000HPR,6
3708500PR25,5
3708500PR29,5
3708500PR24,5
3708500PR26,5
3708500PR32,5
3708500PR20,5
3708500PR01,5
3708500PR23,5
3708500PR31,5
3708500PR08,5
3708500PR28,5
